final_exam,ga1,ga2,homework,CalculatedNumericResult,EndResult,Passed,origin,sex,croho,double_major,type_vooropleiding,ECTS,GPA,total_attended_labsessions,course_repeater,active_minutes,total_course_activities,nightly_activities,distinct_days,logged_in_weekly,nr_files_viewed,nr_distinct_files_viewed,nr_slides_viewed,nr_practice_exams_viewed
"4,7","0,7","3,7","5,0",3.9,NVD,false,ORIGIN_E,SEX_V,B Data Science (joint degree),false,BUITENL_SL,40-60,3.9,0,true,1049,168,16,19,0,11,8,0,1
"4,7","2,7","4,6","0,0",3.9,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,10,2.9,1,false,1078,240,12,16,0,36,20,8,0
"4,7","3,9","6,6","8,0",5.4,NVD,false,ORIGIN_R,SEX_M,B Data Science (joint degree),false,BUITENL_SL,5,4.8,3,false,4713,388,80,35,1,58,32,23,5
"4,7","4,2","7,5","9,0",5.8,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,15,5.9,3,false,2760,508,4,35,1,86,32,16,9
"4,7","4,3","0,4","3,0",3.4,NVD,false,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,VWO,5,5.0,1,true,641,160,16,16,0,21,16,4,3
"4,7","4,4","5,0","4,0",4.7,NVD,false,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,40-60,4.4,1,true,778,164,8,20,1,13,7,0,1
"4,7","4,5","6,4","5,0",5.1,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,20-40,4.2,0,true,695,184,0,13,0,23,14,1,2
"4,7","4,7","7,5","10,0",5.9,NVD,false,ORIGIN_N,SEX_V,B Industrial Engineering,false,VWO,0,3.9,5,true,950,252,12,25,1,29,23,8,5
"4,7","4,9","6,5","10,0",5.7,NVD,false,ORIGIN_E,SEX_V,B Industrial Engineering,false,BUITENL_SL,10,6.0,1,false,1744,364,48,40,1,40,23,6,4
"4,7","5,4","8,2","10,0",6.2,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,15,5.9,10,false,2629,480,20,34,1,81,29,32,6
"4,7","6,1","6,1","2,0",5.0,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,60+,5.8,0,false,1915,288,20,30,1,39,20,0,9
"4,7","6,4","6,8","10,0",6.0,NVD,false,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,10,6.5,9,false,2248,348,68,36,1,47,26,25,1
"4,7","6,5","6,2","10,0",5.9,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,10,5.8,3,false,1916,448,68,48,1,70,31,20,6
"4,7","6,5","9,2","10,0",6.6,NVD,false,ORIGIN_R,SEX_M,B Industrial Engineering,false,VWO,15,5.6,6,false,1533,300,52,38,1,32,25,10,2
"4,7","6,8","7,0","10,0",6.1,NVD,false,ORIGIN_E,SEX_V,Other,false,BUITENL_SL,60+,6.6,1,false,1933,336,44,34,1,43,25,15,2
"4,7","6,8","7,4","10,0",6.2,NVD,false,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,5,5.8,3,false,2458,500,100,38,1,77,27,32,8
"4,7","6,9","6,4","10,0",6.0,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,10,6.6,1,false,1914,504,136,36,1,91,33,17,10
"4,7","7,0","6,2","10,0",6.0,NVD,false,ORIGIN_E,SEX_V,B Industrial Engineering,false,BUITENL_SL,40-60,5.8,1,false,2929,340,0,27,1,46,24,10,2
"4,7","7,0","7,1","10,0",6.2,NVD,false,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.8,2,false,1158,284,92,28,1,37,25,13,4
"4,7","7,0","7,5","10,0",6.3,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,BUITENL_SL,10,6.6,5,false,4189,356,44,40,1,44,26,7,5
"4,7","7,2","6,1","10,0",6.0,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,3.5,1,false,680,304,24,24,1,43,22,9,2
"4,7","7,3","7,2","10,0",6.2,NVD,false,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,0,4.7,7,false,22973,692,132,55,1,125,35,56,10
"4,7","7,4","6,5","10,0",6.1,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,10,4.1,1,false,4349,668,136,47,1,116,31,44,12
"4,7","7,4","6,5","9,0",6.0,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,5.0,0,false,929,272,28,24,1,34,19,7,0
"4,7","7,5","6,9","9,0",6.1,NVD,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,20-40,5.4,1,false,3763,376,48,32,1,56,31,17,7
"4,7","7,5","9,0","10,0",6.7,NVD,false,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,5,6.1,3,false,2971,428,40,32,1,66,30,22,6
"4,7","7,7","7,3","10,0",6.3,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,6.2,2,false,2034,404,40,30,1,59,28,24,7
"4,7","7,8","8,0","10,0",6.5,NVD,false,ORIGIN_N,SEX_M,Other,false,VWO,60+,6.9,6,false,1962,328,4,38,1,40,26,10,6
"4,7","7,9","6,2","10,0",6.1,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,6.3,8,false,2206,456,20,34,1,77,29,13,8
"4,7","8,0","8,0","10,0",6.6,NVD,false,ORIGIN_R,SEX_V,B Industrial Engineering,false,OVERIG,5,5.9,1,false,2352,328,40,29,1,42,17,15,0
"4,7","8,0","8,8","10,0",6.8,NVD,false,ORIGIN_R,SEX_M,B Data Science (joint degree),false,BUITENL_SL,15,6.2,1,false,4070,448,44,37,1,69,32,30,2
"4,7","8,0","8,9","6,0",6.4,NVD,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,10,5.0,6,false,2834,280,4,33,1,36,24,13,4
"4,7","8,1","7,8","9,0",6.4,NVD,false,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,60+,6.3,0,true,2618,276,44,20,1,34,25,9,2
"4,7","8,1","9,0","10,0",6.8,NVD,false,ORIGIN_R,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,10,6.8,2,false,5557,292,140,26,1,32,26,10,3
"4,7","8,2","7,5","10,0",6.5,NVD,false,ORIGIN_E,SEX_V,B Industrial Engineering,false,BUITENL_SL,20-40,4.5,7,false,6559,644,32,56,1,116,31,54,7
"4,7","8,2","9,1","10,0",6.9,NVD,false,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,15,6.3,10,false,3922,604,164,52,1,96,33,8,17
"4,7","8,3","6,4","10,0",6.2,NVD,false,ORIGIN_N,SEX_M,B Industrial Design,false,BUITENL_SL,5,6.2,7,false,7466,512,16,42,1,85,31,27,13
"4,7","8,3","8,8","10,0",6.8,NVD,false,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,5,5.9,2,false,1577,432,264,27,1,67,31,12,4
"4,7","9,0","7,5","10,0",6.6,NVD,false,ORIGIN_N,SEX_V,B Industrial Engineering,false,VWO,0,5.9,10,false,1768,324,48,27,1,43,22,4,4
"4,7","9,1","9,0","9,0",6.9,NVD,false,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,10,6.4,1,false,5105,468,52,43,1,67,34,15,10
"4,7","9,2","7,3","9,0",6.5,NVD,false,ORIGIN_E,SEX_V,B Computer Science & Engineering,false,HBO,10,6.7,2,false,3117,392,188,29,1,57,24,21,4
"4,7","9,2","7,9","10,0",6.7,NVD,false,ORIGIN_E,SEX_V,B Data Science (joint degree),false,BUITENL_SL,10,6.0,1,false,5124,620,100,39,1,110,28,39,6
"5,1","0,0","0,0","0,0",2.6,3.0,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,2.2,5,false,987,192,0,21,1,31,16,0,8
"5,1","0,0","3,4","10,0",4.4,4.0,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,60+,4.6,0,false,480,200,8,18,1,16,12,4,0
"5,1","0,0","6,5","10,0",5.2,5.0,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,20-40,4.4,3,false,1974,304,8,31,1,40,24,15,4
"5,1","0,0","7,6","9,0",5.4,5.0,false,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,15,4.3,0,false,2531,336,56,22,1,48,23,10,3
"5,1","0,0","8,1","10,0",5.6,6.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,7.1,2,false,4390,540,116,31,1,85,29,27,14
"5,1","1,4","2,9","9,0",4.4,4.0,false,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,5,3.1,1,false,1453,372,48,25,1,56,26,15,6
"5,1","1,7","5,5","2,0",4.4,4.0,false,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,3.6,0,false,1809,272,8,18,0,38,18,16,8
"5,1","2,7","8,0","10,0",6.0,6.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.0,1,false,3701,316,76,33,1,43,22,11,0
"5,1","5,2","6,4","10,0",5.9,6.0,true,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,VWO,10,6.2,3,false,3232,264,8,27,1,32,23,12,2
"5,1","5,3","6,6","10,0",6.0,6.0,true,ORIGIN_E,SEX_M,B Industrial Design,false,BUITENL_SL,60+,4.9,0,true,1451,224,40,22,1,19,17,1,4
"5,1","5,6","5,6","9,0",5.7,6.0,true,ORIGIN_N,SEX_M,Other,false,VWO,40-60,5.9,1,false,1019,316,76,26,1,40,24,6,1
"5,1","5,8","7,9","10,0",6.4,6.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,6.2,3,false,5343,448,72,32,1,74,24,32,4
"5,1","5,8","8,6","10,0",6.6,7.0,true,ORIGIN_R,SEX_M,B Industrial Design,false,BUITENL_SL,15,5.5,5,true,1671,380,24,24,1,58,29,5,8
"5,1","5,9","2,2","1,0",4.1,4.0,false,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,10,2.8,0,false,1319,216,4,24,1,29,23,6,5
"5,1","6,0","5,8","10,0",5.9,6.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.2,0,false,4644,392,36,33,1,65,28,31,2
"5,1","6,0","6,6","10,0",6.1,6.0,true,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,10,4.5,0,true,3089,308,56,22,1,37,17,9,3
"5,1","6,1","4,6","6,0",5.2,5.0,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,5,5.1,3,false,7569,304,64,28,1,40,21,10,1
"5,1","6,1","7,0","10,0",6.2,6.0,true,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,15,6.3,1,false,5725,384,60,37,1,59,25,20,5
"5,1","6,2","7,8","10,0",6.4,6.0,true,ORIGIN_N,SEX_M,Other,false,VWO,60+,6.7,0,false,796,356,24,32,0,52,28,18,5
"5,1","6,4","6,6","10,0",6.2,6.0,true,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,10,6.4,2,false,4260,432,52,35,1,61,25,29,3
"5,1","6,6","4,2","6,0",5.2,5.0,false,ORIGIN_E,SEX_V,B Data Science (joint degree),false,BUITENL_SL,15,4.6,0,false,1957,348,16,38,1,43,27,16,5
"5,1","6,6","4,8","10,0",5.7,6.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,5.9,1,false,1198,336,68,29,1,44,26,17,6
"5,1","6,6","6,8","10,0",6.2,6.0,true,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,15,6.9,1,false,4245,436,52,36,1,73,30,40,2
"5,1","6,6","7,0","10,0",6.3,6.0,true,ORIGIN_R,SEX_M,B Industrial Design,false,BUITENL_SL,60+,5.3,0,true,483,192,8,19,1,16,15,0,1
"5,1","6,7","7,2","5,0",5.9,6.0,true,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,5,4.9,4,false,1545,384,48,29,1,62,25,23,5
"5,1","6,8","7,2","10,0",6.4,6.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.3,2,false,7490,352,80,45,1,46,21,23,0
"5,1","7,0","6,6","10,0",6.3,6.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,BUITENL_SL,0,5.2,1,false,9338,376,16,31,1,57,23,29,5
"5,1","7,0","7,2","10,0",6.4,6.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,0,5.3,2,false,2471,432,56,34,1,66,27,12,8
"5,1","7,0","7,8","10,0",6.6,7.0,true,ORIGIN_E,SEX_V,B Industrial Engineering,false,BUITENL_SL,15,6.9,5,false,408,252,36,32,1,20,13,1,1
"5,1","7,1","7,8","10,0",6.6,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,5.2,5,false,3460,484,112,35,1,73,27,35,6
"5,1","7,1","8,4","10,0",6.7,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,7.1,6,false,4279,412,80,35,1,67,33,27,6
"5,1","7,2","7,7","10,0",6.6,7.0,true,ORIGIN_N,SEX_V,B Industrial Engineering,false,VWO,5,6.3,3,false,5555,528,12,42,1,92,30,41,5
"5,1","7,2","8,2","3,0",6.0,6.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,60+,4.8,0,true,390,152,8,21,1,9,7,0,2
"5,1","7,2","9,2","10,0",6.9,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,15,7.0,1,false,954,340,12,32,1,46,22,18,4
"5,1","7,3","6,2","10,0",6.2,6.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,5.3,2,false,2161,420,60,30,1,67,28,23,11
"5,1","7,3","7,9","2,0",5.8,6.0,true,ORIGIN_R,SEX_M,B Data Science (joint degree),false,BUITENL_SL,20-40,4.1,0,false,723,176,20,19,0,18,14,0,2
"5,1","7,3","8,7","10,0",6.8,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,7.0,2,false,3642,376,44,33,1,58,23,12,7
"5,1","7,4","6,1","9,0",6.1,6.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,5.9,3,false,6487,692,140,44,1,122,33,58,9
"5,1","7,4","6,5","7,0",6.0,6.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,WO,40-60,4.5,0,true,443,220,24,21,0,27,15,1,1
"5,1","7,5","6,4","10,0",6.3,6.0,true,ORIGIN_E,SEX_V,Other,false,BUITENL_SL,40-60,6.0,3,false,1951,324,44,32,1,39,29,10,1
"5,1","7,5","7,8","10,0",6.6,7.0,true,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,5,5.4,2,false,4684,332,8,30,1,50,29,17,4
"5,1","7,5","8,4","10,0",6.8,7.0,true,ORIGIN_E,SEX_V,B Industrial Engineering,false,BUITENL_SL,5,6.3,3,false,1011,344,4,26,1,49,22,11,2
"5,1","7,5","8,9","10,0",6.9,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,OVERIG,10,7.0,5,false,4977,356,56,32,1,53,24,14,5
"5,1","7,6","8,5","1,0",5.9,6.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,10,6.5,5,false,1958,296,28,24,1,48,31,11,4
"5,1","7,7","7,3","6,0",6.1,6.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,10,5.9,5,false,4733,420,88,32,1,69,26,40,6
"5,1","7,7","7,7","9,0",6.5,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,5.0,2,false,471,252,12,30,1,25,15,0,1
"5,1","7,7","8,0","10,0",6.7,7.0,true,ORIGIN_E,SEX_V,B Industrial Engineering,false,BUITENL_SL,20-40,5.8,1,false,3114,380,24,33,1,51,28,17,4
"5,1","7,7","8,4","10,0",6.8,7.0,true,ORIGIN_N,SEX_M,Other,false,BUITENL_SL,60+,7.2,2,false,960,308,32,28,1,39,29,9,7
"5,1","7,8","6,0","10,0",6.2,6.0,true,ORIGIN_E,SEX_V,B Industrial Engineering,false,BUITENL_SL,10,6.1,4,false,2249,408,32,36,1,57,23,14,5
"5,1","7,8","6,6","2,0",5.6,6.0,true,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,5,5.6,6,false,555,176,8,16,1,22,15,1,3
"5,1","7,8","7,6","9,0",6.5,7.0,true,ORIGIN_E,SEX_V,B Industrial Design,false,HBO,60+,6.4,1,true,5670,408,92,32,1,59,23,15,10
"5,1","7,8","7,7","9,0",6.5,7.0,true,ORIGIN_R,SEX_V,B Industrial Design,false,BUITENL_SL,5,5.5,4,false,1495,420,76,39,1,55,21,7,4
"5,1","7,8","8,5","10,0",6.8,7.0,true,ORIGIN_E,SEX_V,B Data Science (joint degree),false,BUITENL_SL,15,6.7,0,false,2319,428,60,33,1,73,33,17,10
"5,1","7,8","8,9","10,0",6.9,7.0,true,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,10,6.8,0,false,3512,408,12,43,1,58,28,19,3
"5,1","7,9","6,8","10,0",6.4,6.0,true,ORIGIN_E,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,15,6.2,0,false,4472,432,20,36,1,66,29,30,10
"5,1","7,9","6,8","10,0",6.4,6.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,15,5.9,2,false,2911,364,24,33,1,49,27,15,7
"5,1","7,9","7,4","10,0",6.6,7.0,true,ORIGIN_N,SEX_V,B Industrial Engineering,false,VWO,15,7.3,8,false,565,268,12,24,0,34,24,11,3
"5,1","7,9","7,5","10,0",6.6,7.0,true,ORIGIN_E,SEX_M,Other,false,BUITENL_SL,5,5.7,2,false,715,236,20,31,1,22,17,1,2
"5,1","7,9","7,5","9,0",6.5,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.1,2,false,1540,288,56,26,1,40,24,2,0
"5,1","8,0","2,9","8,0",5.3,5.0,false,ORIGIN_E,SEX_V,B Industrial Engineering,false,BUITENL_SL,0,5.6,0,false,1107,384,64,34,1,52,20,30,0
"5,1","8,0","7,4","8,0",6.4,6.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,6.4,1,false,3054,420,128,36,1,61,23,18,11
"5,1","8,0","7,6","10,0",6.7,7.0,true,ORIGIN_N,SEX_M,Other,false,VWO,60+,6.3,1,false,1555,392,108,27,1,56,25,26,4
"5,1","8,0","7,9","10,0",6.7,7.0,true,ORIGIN_E,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,20-40,5.0,1,false,11738,380,12,36,1,52,24,30,1
"5,1","8,0","8,7","10,0",6.9,7.0,true,ORIGIN_E,SEX_V,B Industrial Design,false,BUITENL_SL,10,6.4,6,false,4051,368,72,32,1,47,24,7,7
"5,1","8,1","6,4","10,0",6.4,6.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,6.1,1,false,1029,276,20,27,1,29,17,2,5
"5,1","8,1","8,2","10,0",6.8,7.0,true,ORIGIN_E,SEX_V,B Industrial Engineering,false,BUITENL_SL,40-60,5.8,1,false,1484,288,12,29,1,30,24,7,2
"5,1","8,2","6,4","10,0",6.4,6.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.4,3,false,4308,388,44,39,1,58,30,28,1
"5,1","8,2","7,1","4,0",6.0,6.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,10,5.2,0,false,1799,332,116,28,1,50,22,5,9
"5,1","8,2","7,2","10,0",6.6,7.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,60+,6.6,0,true,845,356,8,27,1,49,29,14,9
"5,1","8,3","7,6","10,0",6.7,7.0,true,ORIGIN_E,SEX_V,B Data Science (joint degree),false,BUITENL_SL,15,6.6,5,false,12615,492,56,44,1,82,30,35,8
"5,1","8,3","7,7","10,0",6.7,7.0,true,ORIGIN_N,SEX_V,Other,false,VWO,60+,6.5,5,false,1372,344,16,36,1,46,27,19,4
"5,1","8,3","8,5","7,0",6.6,7.0,true,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,5,7.0,1,false,4247,476,16,43,1,75,25,7,4
"5,1","8,3","8,8","10,0",7.0,7.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,6.2,1,false,1725,460,4,37,1,69,23,18,7
"5,1","8,4","7,8","10,0",6.8,7.0,true,ORIGIN_N,SEX_V,B Data Science (joint degree),false,WO,10,6.5,10,false,3794,552,84,41,1,95,35,30,8
"5,1","8,4","8,2","10,0",6.9,7.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,15,6.6,5,false,5400,344,20,37,1,44,22,15,0
"5,1","8,4","8,6","10,0",7.0,7.0,true,ORIGIN_N,SEX_M,B Computer Science & Engineering,false,VWO,15,6.9,5,false,5802,500,88,36,1,80,32,39,6
"5,1","8,5","7,3","10,0",6.7,7.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,15,6.1,1,false,6985,572,100,48,1,97,29,23,16
"5,1","8,5","8,2","7,0",6.6,7.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,10,6.3,3,false,6357,312,56,24,1,46,24,9,4
"5,1","8,5","8,8","10,0",7.0,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,BUITENL_SL,15,6.1,3,false,2441,392,36,34,1,54,29,16,5
"5,1","8,5","9,2","10,0",7.1,7.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,15,7.2,10,false,6181,428,28,37,1,66,30,19,7
"5,1","8,6","7,9","10,0",6.8,7.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,BUITENL_SL,10,7.3,5,false,7295,416,32,40,1,63,31,26,3
"5,1","8,6","8,7","10,0",7.0,7.0,true,ORIGIN_N,SEX_V,B Industrial Engineering,false,VWO,15,5.8,4,false,1021,360,16,33,1,45,29,22,4
"5,1","8,7","2,9","6,0",5.2,5.0,false,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,5,5.1,0,false,300,152,20,23,0,6,4,0,0
"5,1","8,7","7,3","9,0",6.6,7.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,5,6.3,0,false,813,268,44,16,0,38,16,21,0
"5,1","8,7","8,6","7,0",6.7,7.0,true,ORIGIN_N,SEX_M,Other,false,VWO,60+,6.8,1,false,2577,388,20,40,1,68,33,16,8
"5,1","8,8","7,5","8,0",6.5,7.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,5.5,8,false,2213,364,12,32,1,57,22,1,7
"5,1","8,8","9,3","10,0",7.2,7.0,true,ORIGIN_N,SEX_V,B Industrial Engineering,false,VWO,15,7.3,1,false,3170,472,36,41,1,65,27,21,4
"5,1","8,9","8,3","10,0",7.0,7.0,true,ORIGIN_N,SEX_M,B Data Science (joint degree),false,VWO,10,6.4,1,false,2742,392,56,28,1,55,29,14,8
"5,1","8,9","8,6","10,0",7.0,7.0,true,ORIGIN_E,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,10,6.3,3,false,7556,412,84,34,1,67,27,21,10
"5,1","9,0","6,7","10,0",6.6,7.0,true,ORIGIN_E,SEX_V,B Computer Science & Engineering,false,null,10,5.9,1,false,2127,392,60,32,1,54,23,20,2
"5,1","9,1","8,6","9,0",7.0,7.0,true,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,5,6.4,1,false,1589,416,80,21,1,68,25,27,2
"5,1","9,1","8,9","10,0",7.1,7.0,true,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,0,5.9,1,false,3777,668,128,46,1,123,32,38,8
"5,1","9,2","6,9","10,0",6.7,7.0,true,ORIGIN_N,SEX_V,B Data Science (joint degree),false,VWO,15,6.2,3,false,4416,472,44,46,1,82,30,24,12
"5,1","9,2","8,1","10,0",7.0,7.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,20-40,5.4,0,false,6390,388,152,23,1,54,29,15,7
"5,1","9,4","8,3","10,0",7.0,7.0,true,ORIGIN_E,SEX_M,B Industrial Engineering,false,OVERIG,10,6.6,2,false,4473,384,112,34,1,51,29,14,5
"5,1","9,5","6,5","8,0",6.4,6.0,true,ORIGIN_R,SEX_V,B Data Science (joint degree),false,BUITENL_SL,40-60,5.5,1,true,2084,372,156,31,1,48,24,23,3
"5,5","0,0","0,0","4,0",3.2,3.0,false,ORIGIN_E,SEX_M,Other,false,BUITENL_SL,40-60,2.9,0,false,103,112,12,12,0,12,7,2,0
"5,5","0,0","6,6","10,0",5.4,5.0,false,ORIGIN_R,SEX_V,B Industrial Engineering,false,BUITENL_SL,15,5.4,0,false,2397,384,84,34,1,51,19,11,3
"5,5","0,0","8,2","10,0",5.8,6.0,true,ORIGIN_E,SEX_M,B Data Science (joint degree),false,BUITENL_SL,15,6.6,1,false,1785,436,12,44,1,62,36,21,8
"5,5","2,5","5,6","9,0",5.4,5.0,false,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,5,5.6,1,false,2843,300,8,31,1,36,22,12,1
"5,5","3,8","6,1","10,0",5.8,6.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,VWO,0,5.1,2,false,3325,412,144,32,1,64,29,25,7
"5,5","4,3","7,7","8,0",6.1,6.0,true,ORIGIN_N,SEX_V,B Computer Science & Engineering,false,BUITENL_SL,0,3.7,1,false,2994,332,64,33,1,44,25,18,1
"5,5","4,7","6,8","5,0",5.7,6.0,true,ORIGIN_R,SEX_M,B Industrial Engineering,false,BUITENL_SL,5,4.2,0,false,4180,404,100,35,1,70,26,28,10
"5,5","4,9","8,5","7,0",6.3,6.0,true,ORIGIN_R,SEX_V,B Data Science (joint degree),false,WO,20-40,3.6,2,false,8655,464,100,42,1,74,29,34,11
"5,5","5,2","7,0","5,0",5.8,6.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,6.7,0,false,17351,448,76,43,1,69,25,30,3
"5,5","5,3","7,8","9,0",6.4,6.0,true,ORIGIN_R,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,15,5.7,1,false,2036,328,40,29,1,46,31,13,5
"5,5","5,3","9,4","10,0",6.9,7.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,60+,7.2,1,false,2410,292,16,29,1,38,27,8,3
"5,5","5,4","5,6","7,0",5.7,6.0,true,ORIGIN_N,SEX_M,B Industrial Design,false,VWO,5,6.2,1,false,1143,280,4,33,1,40,30,12,1
"5,5","5,9","5,8","10,0",6.1,6.0,true,ORIGIN_N,SEX_M,B Industrial Engineering,false,VWO,5,5.8,0,false,2877,424,52,31,1,67,22,27,4
"5,5","6,0","6,0","10,0",6.2,6.0,true,ORIGIN_E,SEX_M,B Computer Science & Engineering,false,BUITENL_SL,10,5.6,1,false,3562,316,20,27,1,37,24,7,2
"5,5","6,0","6,9","10,0",6.4,6.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,6.1,7,false,2556,352,0,29,1,54,25,19,8
"5,5","6,1","5,9","10,0",6.1,6.0,true,ORIGIN_N,SEX_V,B Industrial Design,false,VWO,5,5.7,10,false,4955,464,68,34,1,77,33,27,5
