subgroup,term,coef,p,significant
#38,active_minutes,-1.742086523169672e-05,0.41468181747913313,no
#38,nr_distinct_files_viewed,0.0951944201686607,0.00012265950234885046,yes
#38,total_course_activities,0.00039349459068897547,0.9245426807714756,no
#38,distinct_days,0.03448999960552397,0.02600353623240243,yes
#38,nr_files_viewed,-0.014543903593479611,0.4161211783998755,no
#38,nr_practice_exams_viewed,0.035571101007903186,0.08452115685443486,yes
#39,const,6.156900403136838,1.7552844404021136e-07,yes
#39,total_attended_labsessions,0.01664279700866647,0.656176951054795,no
#39,active_minutes,-6.960958607745012e-05,0.4282188788438913,no
#39,nr_distinct_files_viewed,0.04214064749942034,0.22747925223203205,no
#39,total_course_activities,-0.0004462286160825304,0.9506521099045184,no
#39,distinct_days,-0.033371653617996454,0.18630641142166346,no
#39,nr_files_viewed,0.007928194646815028,0.8109845005501353,no
#39,nr_practice_exams_viewed,0.05888389188514202,0.12683181580250816,no
#40,const,5.6542663467167005,4.832132356068727e-23,yes
#40,total_attended_labsessions,0.05335186420647357,0.0041912904070229755,yes
#40,active_minutes,6.696309839817477e-06,0.7258813803215742,no
#40,nr_distinct_files_viewed,0.06559985186128038,0.0002500578318006918,yes
#40,total_course_activities,-0.0003624037055225439,0.9159601521658736,no
#40,distinct_days,0.00973062593423868,0.4334401997403555,no
#40,nr_files_viewed,-0.005615559473411996,0.7009481315803967,no
#40,nr_practice_exams_viewed,0.0273006767104818,0.09860257051645753,yes
#41,const,5.685495216203076,7.297261068897516e-19,yes
#41,total_attended_labsessions,0.04801189579959996,0.02599623121840312,yes
#41,active_minutes,-6.385097602008507e-07,0.9761862493221642,no
#41,nr_distinct_files_viewed,0.07295440610097542,0.000526164438369056,yes
#41,total_course_activities,-0.003484100973888753,0.39034237979045416,no
#41,distinct_days,0.01785014559730714,0.20425401524256767,no
#41,nr_files_viewed,0.007292822745716528,0.6665148673336356,no
#41,nr_practice_exams_viewed,0.027820825132038207,0.15387189657245265,no
#42,const,5.590755547737642,1.2917433344791692e-22,yes
#42,total_attended_labsessions,0.05254992395031777,0.005004523257323943,yes
#42,active_minutes,8.458452945894881e-06,0.6600666741707526,no
#42,nr_distinct_files_viewed,0.0670310168457321,0.00016721129328245673,yes
#42,total_course_activities,-0.000877071086960883,0.7995396171216002,no
#42,distinct_days,0.012885681906662755,0.2999196659211111,no
#42,nr_files_viewed,-0.0036414508476766347,0.8043156947890154,no
#42,nr_practice_exams_viewed,0.02515035529554148,0.12962335581029102,no
#43,const,3.1608099003103565,1.2455157885578735e-05,yes
#43,total_attended_labsessions,0.08229644628532032,0.03375128680062638,yes
#43,active_minutes,-9.106354658934595e-05,0.24036667291928288,no
#43,nr_distinct_files_viewed,0.01967111545336704,0.5407722857876749,no
#43,total_course_activities,0.015372780890104956,0.009317741936185583,yes
#43,distinct_days,-0.007950639605928914,0.7795344419787109,no
#43,nr_files_viewed,-0.05618962883910891,0.02691251473527682,yes
#43,nr_practice_exams_viewed,0.0414831301381654,0.4385382771767278,no
#44,const,5.631885185488322,1.3205220472167476e-18,yes
#44,total_attended_labsessions,0.0473222332766606,0.028949060678283938,yes
#44,active_minutes,1.7969434409029673e-06,0.9334709209398351,no
#44,nr_distinct_files_viewed,0.0748715322024079,0.00032666684137568254,yes
#44,total_course_activities,-0.004222311029622529,0.30013247815805977,no
#44,distinct_days,0.02134576037922067,0.1291232411048876,no
#44,nr_files_viewed,0.010106249127433279,0.5521499814382858,no
#44,nr_practice_exams_viewed,0.025349507414272013,0.19530739457935511,no
#45,const,2.8537106017164247,0.00042680129171814127,yes
#45,total_attended_labsessions,0.09602384311663142,0.02156430271172406,yes
#45,active_minutes,-5.9468363290756765e-05,0.47239421795508585,no
#45,nr_distinct_files_viewed,0.02757918696984165,0.44393901667216984,no
#45,total_course_activities,0.01695055386699948,0.012718343616505777,yes
#45,distinct_days,-0.012730968393685461,0.7013862716971075,no
#45,nr_files_viewed,-0.06484671813273733,0.028142145094176233,yes
#45,nr_practice_exams_viewed,0.03260706946331608,0.5783851279137993,no
#46,const,0.3490080586294688,0.6419295886002427,no
#46,total_attended_labsessions,0.04184534868316399,0.2914952689935041,no
#46,active_minutes,5.9488186569925515e-05,0.2502591791482907,no
#46,nr_distinct_files_viewed,0.0720872668252146,0.05853231296917666,yes
#46,total_course_activities,0.024246911615361758,0.0005549760361784397,yes
#46,distinct_days,0.024576790407089134,0.4729255991857596,no
#46,nr_files_viewed,-0.12109410283490345,0.0002024765028265336,yes
#46,nr_practice_exams_viewed,0.0740467206006854,0.08742524990802795,yes
#47,const,0.37465823186626235,0.6312773537828338,no
#47,total_attended_labsessions,0.04175949702476675,0.29583852320426124,no
#47,active_minutes,5.937895457844729e-05,0.25442099974290583,no
#47,nr_distinct_files_viewed,0.07205439353813534,0.06038882441901486,yes
#47,total_course_activities,0.024103493301893875,0.0007507935735002357,yes
#47,distinct_days,0.024501801847650353,0.47734406283633224,no
#47,nr_files_viewed,-0.1205062427652872,0.00027225543329476655,yes
#47,nr_practice_exams_viewed,0.0741378690593894,0.08925434458992912,yes
#48,const,2.7640382817651603,0.0008535368892979987,yes
#48,total_attended_labsessions,0.04131829950916138,0.26989323480061633,no
#48,active_minutes,-5.3101185253166274e-05,0.27596685711281194,no
#48,nr_distinct_files_viewed,0.08699530937667502,0.017671032621463165,yes
#48,total_course_activities,0.011341359461615685,0.08652739998777872,yes
#48,distinct_days,0.05622864843865666,0.033047815900710785,yes
#48,nr_files_viewed,-0.06937916663694457,0.012867758197614732,yes
#48,nr_practice_exams_viewed,0.06740576097338366,0.048707058645527455,yes
#49,const,4.356449219352574,2.0073935136862387e-08,yes
#49,total_attended_labsessions,0.04287870513091992,0.12432395690479092,no
#49,active_minutes,-2.3830682393387667e-05,0.31287370692359157,no
#49,nr_distinct_files_viewed,0.10985417417974418,0.0001051211238353894,yes
#49,total_course_activities,-0.0019446414780378337,0.6787092949676419,no
#49,distinct_days,0.030636939867406884,0.07463616989842639,yes
#49,nr_files_viewed,-0.0032738907638771783,0.8690237726649321,no
#49,nr_practice_exams_viewed,0.0460094125640791,0.05257115493638256,yes
#50,const,2.6961865750383622,0.001573693273232964,yes
#50,total_attended_labsessions,0.04146417927312315,0.27747416525615126,no
#50,active_minutes,-5.089103589179229e-05,0.31175983236422716,no
#50,nr_distinct_files_viewed,0.09086669791301275,0.015997050778360125,yes
#50,total_course_activities,0.011168399155346866,0.09820904549194605,yes
#50,distinct_days,0.05676364325561857,0.03902539304524009,yes
#50,nr_files_viewed,-0.06926302198774001,0.015046455862625392,yes
#50,nr_practice_exams_viewed,0.0665254931906605,0.05662994512894097,yes
